"","Study Area","Site","Trap Type Code","Trap Type Name","Grid Cell","UTM Zone","Easting","Northing","Longitude","Latitude","General Location","Site Comments","Session","Session Start Date","Visit Start Date","Visit End Date","Nights Deployed","Bait Used","Surveyor","Site Visit Comments","Sample Label","Sample Group","Barb Number","Sample Material","Sample Micro-location","Species Guess","Sample Is Incidental","Species","Species ID Method","Animal ID","Sex","Sample Comment"
"530","Flathead","117C","HR-BA-BS","Hair - barbed wire at bait station",117,11,703585,5432670,-114.21571,49.0133,NA,"Set and checked by helicopter","FH2007 Session 3","2007-07-10","2007-06-28","2007-07-12",14,NA,"A. Lorincz","bait pile disturbed; 16cm track near site","15202-5a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"531","Flathead","117C","HR-BA-BS","Hair - barbed wire at bait station",117,11,703585,5432670,-114.21571,49.0133,NA,"Set and checked by helicopter","FH2007 Session 3","2007-07-10","2007-06-28","2007-07-12",14,NA,"A. Lorincz","bait pile disturbed; 16cm track near site","15202-4a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"532","Flathead","117C","HR-BA-BS","Hair - barbed wire at bait station",117,11,703585,5432670,-114.21571,49.0133,NA,"Set and checked by helicopter","FH2007 Session 3","2007-07-10","2007-06-28","2007-07-12",14,NA,"A. Lorincz","bait pile disturbed; 16cm track near site","15202-7s","s",NA,"HA","P","M-URAR","N","M-URAR","DNA","15202-7s","F","sample;"
"533","Flathead","117C","HR-BA-BS","Hair - barbed wire at bait station",117,11,703585,5432670,-114.21571,49.0133,NA,"Set and checked by helicopter","FH2007 Session 3","2007-07-10","2007-06-28","2007-07-12",14,NA,"A. Lorincz","bait pile disturbed; 16cm track near site","15202-2x","x",NA,"HA","W","M-URAR","N","M-URAR","DNA","15202-7s","F","sample;"
"534","Flathead","117C","HR-BA-BS","Hair - barbed wire at bait station",117,11,703585,5432670,-114.21571,49.0133,NA,"Set and checked by helicopter","FH2007 Session 3","2007-07-10","2007-06-28","2007-07-12",14,NA,"A. Lorincz","bait pile disturbed; 16cm track near site","15202-1x","x",NA,"HA","W","M-URAR","N","M-URAR","DNA","15202-7s","F","sample;"
"535","Flathead","117C","HR-BA-BS","Hair - barbed wire at bait station",117,11,703585,5432670,-114.21571,49.0133,NA,"Set and checked by helicopter","FH2007 Session 3","2007-07-10","2007-06-28","2007-07-12",14,NA,"A. Lorincz","bait pile disturbed; 16cm track near site","15202-3a","a",NA,"HA","W","M-URAR","N","M-URAR","DNA","15202-7s","F","sample;"
"536","Flathead","117D","HR-BA-BS","Hair - barbed wire at bait station",117,11,702236,5436270,-114.23234,49.04609,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-12","2007-07-27",15,NA,"G. Machutchon","bait pile not disturbed; sign pulled down","15239-4v","v",NA,"HA","G","M-URAR","N","MAMMALIA","","","","Xbomb; under 3x"
"537","Flathead","117D","HR-BA-BS","Hair - barbed wire at bait station",117,11,702236,5436270,-114.23234,49.04609,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-12","2007-07-27",15,NA,"G. Machutchon","bait pile not disturbed; sign pulled down","15239-2x","x",NA,"HA","W","M-URAM","N","MAMMALIA","","","","Xinadequate;"
"538","Flathead","117D","HR-BA-BS","Hair - barbed wire at bait station",117,11,702236,5436270,-114.23234,49.04609,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-12","2007-07-27",15,NA,"G. Machutchon","bait pile not disturbed; sign pulled down","15239-1x","x",NA,"HA","W","M-URAM","N","M-URAR","DNA","15239-1x","M","sample;"
"539","Flathead","117D","HR-BA-BS","Hair - barbed wire at bait station",117,11,702236,5436270,-114.23234,49.04609,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-12","2007-07-27",15,NA,"G. Machutchon","bait pile not disturbed; sign pulled down","15239-3x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xbomb;"
"540","Flathead","117DX","HR-DC","Hair - Described in Comments",117,11,702236,5436270,-114.23234,49.04609,NA,"This is the same location as Site 117D, but this site is considered incidental because it was discovered (and samples were collected) during the set up of Site 117D; checked by helicopter.","FH2007 Session 3","2007-07-10","2007-06-27","2007-07-12",15,NA,"A. Lorincz","Nights trapped based on a fake set date (2007-06-27) that was 15 days before these incidental samples were collected. Crew members thought samples were only 1 or 2 days old.","Misc-2y3408","y",NA,"HA","DC","M-URAR","Y","M-URAM","DNA","","","Xblack; sample collected from stump, great roots; record added manually (not in original sample spreadsheet submitted to WGI)"
"541","Flathead","117DX","HR-DC","Hair - Described in Comments",117,11,702236,5436270,-114.23234,49.04609,NA,"This is the same location as Site 117D, but this site is considered incidental because it was discovered (and samples were collected) during the set up of Site 117D; checked by helicopter.","FH2007 Session 3","2007-07-10","2007-06-27","2007-07-12",15,NA,"A. Lorincz","Nights trapped based on a fake set date (2007-06-27) that was 15 days before these incidental samples were collected. Crew members thought samples were only 1 or 2 days old.","Misc-1y3397","y",NA,"HA","DC","M-URAR","Y","M-URAR","DNA","800","M","sample; Animal ID in 2007 was Misc-1y3397; sample collected from log & bed near site"
"542","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-1a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"543","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-5b","b",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"544","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-13v","v",NA,"HA","G","M-URAR","N","M-URAM","DNA","","","Xblack; under 11d"
"545","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-10c","c",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"546","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-8c","c",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"547","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-7c","c",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"548","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-3x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"549","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-11d","d",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"550","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-4b","b",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"551","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-6b","b",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"552","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-2a","a",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"553","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-15s","s",NA,"HA","P","M-URAR","N","M-URAM","DNA","","","Xblack;"
"554","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-12d","d",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"555","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-9c","c",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"556","Flathead","118A","HR-BA-BS","Hair - barbed wire at bait station",118,11,710759,5436661,-114.11565,49.04675,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-05-30","2007-06-14",15,NA,"A. Lorincz","bait pile disturbed; scat piles inside and outside wire","15108-14x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"557","Flathead","118B","HR-BA-BS","Hair - barbed wire at bait station",118,11,709352,5433543,-114.13649,49.01922,NA,"Set and checked by helicopter","FH2007 Session 2","2007-06-26","2007-06-14","2007-06-28",14,NA,"A. Lorincz","bait pile not disturbed","15146-1x","x",NA,"HA","W","M-URAM","N","M-URAM","DNA","","","Xblack;"
"558","Flathead","118B","HR-BA-BS","Hair - barbed wire at bait station",118,11,709352,5433543,-114.13649,49.01922,NA,"Set and checked by helicopter","FH2007 Session 2","2007-06-26","2007-06-14","2007-06-28",14,NA,"A. Lorincz","bait pile not disturbed","15146-2x","x",NA,"HA","W","M-URAM","N","M-URAR","DNA","15147-13b","F","sample;"
"559","Flathead","118C","HR-BA-BS","Hair - barbed wire at bait station",118,11,711342,5433861,-114.10914,49.0214,NA,"Set and checked by helicopter","FH2007 Session 3","2007-07-10","2007-06-28","2007-07-12",14,NA,"A. Lorincz","bait pile not disturbed","","",NA,"","","","","NULL","","","",""
"560","Flathead","118D","HR-BA-BS","Hair - barbed wire at bait station",118,11,709373,5437902,-114.13395,49.05837,NA,"Set and checked by truck","FH2007 Session 4","2007-07-26","2007-07-11","2007-07-26",15,NA,"R. Munro","","15068-2a","a",NA,"HA","W","","N","M-URAM","VI","","","Xspecies;"
"561","Flathead","118D","HR-BA-BS","Hair - barbed wire at bait station",118,11,709373,5437902,-114.13395,49.05837,NA,"Set and checked by truck","FH2007 Session 4","2007-07-26","2007-07-11","2007-07-26",15,NA,"R. Munro","","15068-4s","s",NA,"HA","P","","N","M-URAM","VI","","","Xspecies;"
"562","Flathead","118D","HR-BA-BS","Hair - barbed wire at bait station",118,11,709373,5437902,-114.13395,49.05837,NA,"Set and checked by truck","FH2007 Session 4","2007-07-26","2007-07-11","2007-07-26",15,NA,"R. Munro","","15068-3x","x",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"563","Flathead","118D","HR-BA-BS","Hair - barbed wire at bait station",118,11,709373,5437902,-114.13395,49.05837,NA,"Set and checked by truck","FH2007 Session 4","2007-07-26","2007-07-11","2007-07-26",15,NA,"R. Munro","","15068-1a","a",NA,"HA","W","","N","M-URAM","VI","","","Xspecies;"
"564","Flathead","11A","HR-BA-BS","Hair - barbed wire at bait station",11,11,672896,5489228,-114.61057,49.53098,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-15",14,NA,"A. Lorincz","bait pile disturbed","15120-5x","x",NA,"HA","W","M-URAR","N","M-URAR","DNA","15120-9t","F","sample;"
"565","Flathead","11A","HR-BA-BS","Hair - barbed wire at bait station",11,11,672896,5489228,-114.61057,49.53098,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-15",14,NA,"A. Lorincz","bait pile disturbed","15120-7x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"566","Flathead","11A","HR-BA-BS","Hair - barbed wire at bait station",11,11,672896,5489228,-114.61057,49.53098,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-15",14,NA,"A. Lorincz","bait pile disturbed","15120-1a","a",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"567","Flathead","11A","HR-BA-BS","Hair - barbed wire at bait station",11,11,672896,5489228,-114.61057,49.53098,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-15",14,NA,"A. Lorincz","bait pile disturbed","15120-8t","t",NA,"HA","T","M-URAR","N","MAMMALIA","","","","unextracted;"
"568","Flathead","11A","HR-BA-BS","Hair - barbed wire at bait station",11,11,672896,5489228,-114.61057,49.53098,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-15",14,NA,"A. Lorincz","bait pile disturbed","15120-6x","x",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"569","Flathead","11A","HR-BA-BS","Hair - barbed wire at bait station",11,11,672896,5489228,-114.61057,49.53098,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-15",14,NA,"A. Lorincz","bait pile disturbed","15120-2a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"570","Flathead","11A","HR-BA-BS","Hair - barbed wire at bait station",11,11,672896,5489228,-114.61057,49.53098,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-15",14,NA,"A. Lorincz","bait pile disturbed","15120-3b","b",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"571","Flathead","11A","HR-BA-BS","Hair - barbed wire at bait station",11,11,672896,5489228,-114.61057,49.53098,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-15",14,NA,"A. Lorincz","bait pile disturbed","15120-4b","b",NA,"HA","W","M-URAR","N","M-URAR","DNA","15120-9t","F","sample;"
"572","Flathead","11A","HR-BA-BS","Hair - barbed wire at bait station",11,11,672896,5489228,-114.61057,49.53098,NA,"Set and checked by helicopter","FH2007 Session 1","2007-06-12","2007-06-01","2007-06-15",14,NA,"A. Lorincz","bait pile disturbed","15120-9t","t",NA,"HA","T","M-URAR","N","M-URAR","DNA","15120-9t","F","sample;"
"573","Flathead","11D","HR-BA-BS","Hair - barbed wire at bait station",11,11,674830,5491498,-114.58286,49.55082,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-16","2007-07-28",12,NA,"A. Lorincz","bait pile not disturbed","","",NA,"","","","","NULL","","","",""
"574","Flathead","15A","HR-BA-BS","Hair - barbed wire at bait station",15,11,644010,5483985,-115.01141,49.4914,NA,"Set and checked by quad","FH2007 Session 1","2007-06-12","2007-06-02","2007-06-16",14,NA,"J. Minifie","","14769-1x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"575","Flathead","15A","HR-BA-BS","Hair - barbed wire at bait station",15,11,644010,5483985,-115.01141,49.4914,NA,"Set and checked by quad","FH2007 Session 1","2007-06-12","2007-06-02","2007-06-16",14,NA,"J. Minifie","","14769-4s","s",NA,"HA","P","","N","M-URAM","DNA","","","Xblack;"
"576","Flathead","15A","HR-BA-BS","Hair - barbed wire at bait station",15,11,644010,5483985,-115.01141,49.4914,NA,"Set and checked by quad","FH2007 Session 1","2007-06-12","2007-06-02","2007-06-16",14,NA,"J. Minifie","","14769-3v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack;"
"577","Flathead","15A","HR-BA-BS","Hair - barbed wire at bait station",15,11,644010,5483985,-115.01141,49.4914,NA,"Set and checked by quad","FH2007 Session 1","2007-06-12","2007-06-02","2007-06-16",14,NA,"J. Minifie","","14769-2v","v",NA,"HA","G","","N","MAMMALIA","","","","Xinadequate;"
"578","Flathead","15B","HR-BA-BS","Hair - barbed wire at bait station",15,11,645114,5480566,-114.99743,49.4604,NA,"Set and checked by helicopter","FH2007 Session 2","2007-06-26","2007-06-16","2007-07-02",16,NA,"A. Lorincz","bait pile disturbed a bit","15184-1s","s",NA,"HA","P","","N","MAMMALIA","","","","Xinadequate;"
"579","Flathead","15C","HR-BA-BS","Hair - barbed wire at bait station",15,11,648679,5480632,-114.94824,49.46013,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-12",13,NA,"J. Minifie","","14823-6b","b",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"580","Flathead","15C","HR-BA-BS","Hair - barbed wire at bait station",15,11,648679,5480632,-114.94824,49.46013,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-12",13,NA,"J. Minifie","","14823-7c","c",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"581","Flathead","15C","HR-BA-BS","Hair - barbed wire at bait station",15,11,648679,5480632,-114.94824,49.46013,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-12",13,NA,"J. Minifie","","14823-12v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; under d's"
"582","Flathead","15C","HR-BA-BS","Hair - barbed wire at bait station",15,11,648679,5480632,-114.94824,49.46013,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-12",13,NA,"J. Minifie","","14823-16s","s",NA,"HA","P","M-URAR","N","MAMMALIA","","","","unextracted;"
"583","Flathead","15C","HR-BA-BS","Hair - barbed wire at bait station",15,11,648679,5480632,-114.94824,49.46013,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-12",13,NA,"J. Minifie","","14823-15s","s",NA,"HA","P","M-URAR","N","MAMMALIA","","","","Xbomb;"
"584","Flathead","15C","HR-BA-BS","Hair - barbed wire at bait station",15,11,648679,5480632,-114.94824,49.46013,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-06-29","2007-07-12",13,NA,"J. Minifie","","14823-14x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xbomb;"
